chr	start	end	startCpG	endCpG	target	name	direction	Adipocytes	Bladder-Ep	Blood-B	Blood-Granul	Blood-Mono+Macro	Blood-NK	Blood-T	Breast-Basal-Ep	Breast-Luminal-Ep	Colon-Ep	Endothel	Epid-Kerat	Eryth-prog	Fallopian-Ep	Gastric-Ep	Head-Neck-Ep	Heart-Cardio	Heart-Fibro	Kidney-Ep	Liver-Hep	Lung-Ep-Alveo	Lung-Ep-Bron	Neuron	Oligodend	Ovary-Ep	Pancreas-Acinar	Pancreas-Alpha	Pancreas-Beta	Pancreas-Delta	Pancreas-Duct	Megakaryocytes	Prostate-Ep	Skeletal-Musc	Small-Int-Ep	Smooth-Musc	Thyroid-Ep
chr17	37706849	37707048	22698750	22698755	Blood-B	chr17:37706849-37707048	U	0.02	0.012	0.973	0.0	0.022	0.0	0.0	0.0	0.0	0.008	0.015	0.0	0.073	0.0	0.039	0.021	0.0	0.0	0.0	0.0	0.024	0.014	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.013	0.03	0.0
chr17	38067990	38068365	22704598	22704604	Thyroid-Ep	chr17:38067990-38068365	U	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.053	0.0	0.0	0.0	0.0	0.011	0.02	0.024	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.933
chr17	41407341	41407474	22757032	22757039	Ovary-Ep	chr17:41407341-41407474	U	0.0	0.0	0.008	0.0	0.011	0.0	0.003	0.0	0.0	0.0	0.033	0.0	0.126	0.351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.021	0.923	0.016	0.0	0.0	0.0	0.0	0.0	0.014	0.013	0.0	0.012	0.0
chr17	41722916	41723060	22762063	22762068	Adipocytes	chr17:41722916-41723060	U	0.588	0.071	0.014	0.024	0.0	0.02	0.008	0.358	0.293	0.042	0.053	0.158	0.178	0.052	0.028	0.115	0.039	0.019	0.045	0.008	0.109	0.19	0.118	0.077	0.239	0.029	0.015	0.0	0.0	0.018	0.0	0.046	0.103	0.012	0.085	0.258
chr17	43177214	43177274	22789131	22789137	Neuron	chr17:43177214-43177274	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr17	45289451	45289570	22820262	22820268	Heart-Cardio	chr17:45289451-45289570	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.003	0.003	0.971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr17	45757584	45757964	22826110	22826115	Pancreas-Beta	chr17:45757584-45757964	U	NA	0.0	0.0	0.0	0.0	NA	0.0	NA	NA	0.0	0.0	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	NA	0.0	NA	NA	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	NA
chr17	47692960	47693460	22856554	22856559	Adipocytes	chr17:47692960-47693460	U	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	NA	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0	0.0	0.0	0.0	0.0
chr17	49272475	49273003	22882160	22882167	Pancreas-Delta	chr17:49272475-49273003	U	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.048	0.043	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.38	0.0	0.0	0.04	0.011	0.064	0.423	0.966	0.0	0.0	0.0	0.0	0.011	0.027	0.0
chr17	53331547	53331841	22907034	22907043	Lung-Ep-Bron	chr17:53331547-53331841	U	0.0	0.0	0.0	0.0	0.003	0.0	0.005	0.011	0.0	0.0	0.002	0.0	0.161	0.0	0.003	0.017	0.0	0.009	0.0	0.0	0.065	0.877	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0
chr17	55071173	55071657	22921830	22921836	Lung-Ep-Alveo	chr17:55071173-55071657	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.118	0.0	0.028	0.009	0.0	0.0	0.0	0.0	0.871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0	0.0	0.0	0.027	0.0
chr17	56027572	56027664	22934530	22934536	Lung-Ep-Bron	chr17:56027572-56027664	U	0.012	0.0	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.056	0.0	0.004	0.05	0.022	0.0	0.0	0.0	0.115	0.847	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034	0.0	0.009	0.0
chr17	56402890	56403056	22939558	22939566	Neuron	chr17:56402890-56403056	U	0.026	0.0	0.0	0.0	0.003	0.032	0.002	0.0	0.0	0.0	0.004	0.0	0.036	0.0	0.0	0.0	0.0	0.021	0.004	0.0	0.0	0.0	0.595	0.009	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.008	0.0
chr17	58559304	58559432	22966781	22966788	Oligodend	chr17:58559304-58559432	U	0.0	0.0	0.007	0.0	0.002	0.0	0.002	0.019	0.056	0.0	0.005	0.022	0.025	0.009	0.003	0.008	0.0	0.007	0.003	0.004	0.0	0.022	0.028	0.958	0.009	0.0	0.011	0.0	0.013	0.0	0.0	0.0	0.06	0.0	0.0	0.0
chr17	61787185	61787688	23004855	23004863	Pancreas-Acinar	chr17:61787185-61787688	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.984	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0
chr17	64274922	64275068	23035078	23035085	Lung-Ep-Bron	chr17:64274922-64275068	U	0.0	0.0	0.0	0.0	0.005	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.154	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.097	0.896	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012
chr17	64571956	64572373	23038692	23038699	Lung-Ep-Bron	chr17:64571956-64572373	U	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.056	0.862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr17	71818566	71818918	23120043	23120057	Blood-T	chr17:71818566-71818918	U	0.016	0.008	0.022	0.0	0.034	0.038	0.779	0.005	0.0	0.008	0.003	0.02	0.107	0.0	0.002	0.001	0.0	0.057	0.005	0.002	0.0	0.0	0.002	0.0	0.005	0.035	0.0	0.007	0.0	0.012	0.0	0.0	0.033	0.007	0.022	0.0
chr17	72460470	72460658	23130745	23130755	Blood-NK	chr17:72460470-72460658	U	0.0	0.0	0.0	0.024	0.007	0.862	0.063	0.008	0.0	0.003	0.0	0.023	0.089	0.0	0.0	0.0	0.0	0.011	0.002	0.003	0.0	0.0	0.002	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.022	0.0
chr17	72464234	72464453	23130837	23130842	Blood-NK	chr17:72464234-72464453	U	0.02	0.0	0.022	0.0	0.009	0.945	0.1	0.0	0.0	0.007	0.008	0.0	0.29	0.0	0.009	0.0	0.0	0.025	0.0	0.0	0.01	0.0	0.006	0.013	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0
chr17	72464526	72464889	23130843	23130848	Blood-NK	chr17:72464526-72464889	U	NA	0.0	NA	0.0	0.0	NA	0.0	NA	NA	NA	0.0	NA	NA	0.0	0.0	0.0	NA	NA	0.0	0.0	NA	NA	0.0	NA	0.0	0.0	NA	NA	NA	0.0	NA	0.0	NA	0.0	NA	0.0
chr17	74419888	74420091	23172974	23172982	Blood-B	chr17:74419888-74420091	U	0.0	0.0	0.98	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013
chr17	78442716	78442800	23259721	23259728	Neuron	chr17:78442716-78442800	U	0.029	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.12	0.0	0.006	0.003	0.0	0.016	0.0	0.0	0.0	0.0	0.76	0.041	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0
chr17	79173297	79174206	23279154	23279196	Breast-Basal-Ep	chr17:79173297-79174206	U	0.003	0.0	0.0	0.0	0.001	0.0	0.0	0.755	0.007	0.0	0.011	0.0	0.027	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.002	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.002	0.01	0.0	0.01	0.0
chr17	79898713	79898988	23302113	23302127	Skeletal-Musc	chr17:79898713-79898988	U	0.0	0.0	0.011	0.0	0.002	0.0	0.003	0.021	0.0	0.0	0.003	0.0	0.102	0.0	0.0	0.002	0.0	0.011	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.58	0.0	0.009	0.0
chr17	79984007	79984372	23305340	23305354	Liver-Hep	chr17:79984007-79984372	U	0.019	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.003	0.023	0.033	0.0	0.0	0.002	0.0	0.007	0.014	0.942	0.0	0.0	0.01	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.009	0.0
chr17	80024096	80024158	23307133	23307138	Adipocytes	chr17:80024096-80024158	U	0.579	0.017	0.287	0.039	0.041	0.039	0.134	0.324	0.183	0.0	0.18	0.0	0.0	0.0	0.021	0.035	0.01	0.032	0.005	0.006	0.0	0.0	0.012	0.0	0.0	0.206	0.013	0.033	0.032	0.053	0.0	0.01	0.351	0.019	0.048	0.014
chr17	80084861	80085214	23309318	23309334	Blood-T	chr17:80084861-80085214	U	0.0	0.0	0.0	0.0	0.041	0.072	0.88	0.0	0.0	0.0	0.0	0.0	0.049	0.0	0.0	0.002	0.0	0.005	0.002	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.1	0.0	0.046	0.0	0.0	0.007
chr17	80113105	80113225	23309928	23309942	Megakaryocytes	chr17:80113105-80113225	U	0.04	0.006	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.001	0.0	0.051	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.667	0.0	0.0	0.0	0.0	0.0
chr17	80395185	80395451	23318709	23318725	Pancreas-Acinar	chr17:80395185-80395451	U	0.004	0.0	0.0	0.0	0.0	0.0	0.001	0.006	0.019	0.0	0.003	0.0	0.047	0.0	0.002	0.003	0.0	0.0	0.0	0.0	0.008	0.0	0.002	0.0	0.0	0.972	0.0	0.008	0.014	0.006	0.0	0.0	0.0	0.0	0.0	0.011
chr17	80440933	80441177	23320048	23320057	Liver-Hep	chr17:80440933-80441177	U	0.007	0.018	0.0	0.015	0.012	0.0	0.0	0.0	0.0	0.003	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.867	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.009	0.0
chr17	80560369	80560453	23323189	23323195	Endothel	chr17:80560369-80560453	U	0.303	0.0	0.0	0.0	0.021	0.0	0.0	0.0	0.015	0.006	0.672	0.0	0.0	0.0	0.004	0.015	0.024	0.0	0.011	0.032	0.0	0.073	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049	0.049	0.0	0.009	0.0
chr17	80802844	80803542	23330171	23330198	Endothel	chr17:80802844-80803542	U	0.386	0.018	0.0	0.0	0.027	0.0	0.0	0.011	0.0	0.002	0.766	0.034	0.024	0.0	0.0	0.012	0.013	0.032	0.021	0.018	0.0	0.0	0.027	0.026	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.016	0.149	0.0	0.059	0.0
chr17	80803660	80804189	23330199	23330220	Endothel	chr17:80803660-80804189	U	0.379	0.009	0.0	0.0	0.017	0.0	0.0	0.016	0.006	0.0	0.743	0.0	0.004	0.0	0.001	0.006	0.022	0.004	0.01	0.013	0.003	0.0	0.047	0.0	0.009	0.0	0.0	0.007	0.0	0.0	0.0	0.007	0.052	0.0	0.034	0.0
chr17	80804200	80804266	23330221	23330226	Endothel	chr17:80804200-80804266	U	0.462	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.03	0.0	0.853	0.0	0.056	0.0	0.0	0.0	0.08	0.027	0.041	0.013	0.0	0.0	0.165	0.024	0.051	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.235	0.0	0.083	0.0
chr17	81012325	81012657	23336523	23336531	Blood-NK	chr17:81012325-81012657	U	0.022	0.0	0.009	0.0	0.006	0.853	0.042	0.0	0.0	0.009	0.0	0.0	0.196	0.0	0.0	0.018	0.0	0.01	0.0	0.0	0.102	0.009	0.0	0.01	0.01	0.007	0.0	0.0	0.0	0.011	0.0	0.0	0.026	0.007	0.0	0.0
chr18	2950356	2950609	23368554	23368561	Pancreas-Delta	chr18:2950356-2950609	U	0.0	0.0	0.0	0.0	0.003	0.014	0.004	0.0	0.0	0.0	0.002	0.053	0.059	0.056	0.0	0.003	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.29	0.843	0.0	0.0	0.05	0.0	0.0	0.0	0.0
chr18	3363758	3363956	23373585	23373591	Ovary-Ep	chr18:3363758-3363956	U	0.0	0.0	0.0	0.0	0.004	0.018	0.002	0.0	0.0	0.0	0.002	0.0	0.107	0.027	0.0	0.041	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.544	0.009	0.013	0.025	0.0	0.0	0.0	0.0	0.068	0.0	0.027	0.0
chr18	3580863	3581955	23376631	23376649	Ovary-Ep	chr18:3580863-3581955	U	0.0	0.0	0.0	0.005	0.001	0.006	0.003	0.0	0.0	0.002	0.001	0.0	0.123	0.08	0.0	0.0	0.0	0.005	0.007	0.0	0.032	0.008	0.031	0.0	0.947	0.046	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0
chr18	3582028	3582727	23376651	23376663	Ovary-Ep	chr18:3582028-3582727	U	0.0	0.0	0.0	0.009	0.002	0.0	0.005	0.0	0.0	0.0	0.003	0.0	0.143	0.025	0.0	0.0	0.014	0.038	0.0	0.0	0.0	0.0	0.053	0.0	0.891	0.028	0.033	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.025	0.0
chr18	5398260	5399022	23390993	23391017	Pancreas-Alpha	chr18:5398260-5399022	U	0.0	0.005	0.007	0.0	0.003	0.003	0.005	0.0	0.0	0.001	0.002	0.0	0.132	0.0	0.011	0.005	0.0	0.008	0.0	0.004	0.0	0.0	0.029	0.0	0.008	0.007	0.94	0.052	0.009	0.0	0.05	0.0	0.0	0.0	0.018	0.0
chr18	5399141	5399589	23391017	23391022	Pancreas-Alpha	chr18:5399141-5399589	U	0.0	0.034	0.038	0.0	0.0	0.0	0.019	0.0	0.0	0.0	0.012	0.0	0.294	0.0	0.086	0.068	0.0	0.0	0.0	0.071	0.0	0.0	0.491	0.0	0.0	0.05	1.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.138	0.0
chr18	8639631	8639796	23422514	23422521	Oligodend	chr18:8639631-8639796	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr18	13374254	13374752	23481828	23481838	Neuron	chr18:13374254-13374752	U	0.0	0.007	0.025	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.002	0.027	0.09	0.0	0.008	0.0	0.007	0.009	0.004	0.0	0.0	0.0	0.751	0.008	0.0	0.066	0.05	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0
chr18	18785355	18785726	23504397	23504402	Smooth-Musc	chr18:18785355-18785726	U	0.389	0.043	0.0	0.0	0.02	0.0	0.04	0.0	0.0	0.105	0.11	0.0	0.188	0.0	0.021	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.087	0.111	0.0	0.0	0.0	0.0	0.0	0.0	0.062	0.0	0.5	0.0
chr18	19038178	19038228	23507063	23507068	Skeletal-Musc	chr18:19038178-19038228	U	0.0	0.0	0.0	0.0	0.009	0.0	0.005	0.0	0.0	0.006	0.002	0.0	0.12	0.0	0.004	0.004	0.0	0.015	0.0	0.0	0.0	0.0	0.033	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.643	0.01	0.008	0.0
chr18	20551897	20552304	23522678	23522690	Breast-Basal-Ep	chr18:20551897-20552304	U	0.108	0.0	0.0	0.0	0.0	0.0	0.0	0.838	0.019	0.0	0.002	0.1	0.028	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.005	0.003	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr18	21059320	21059755	23529659	23529664	Blood-B	chr18:21059320-21059755	U	0.0	0.0	0.96	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0	0.0	0.0	0.0	0.0
chr18	42290985	42291186	23677934	23677941	Kidney-Ep	chr18:42290985-42291186	U	0.0	0.009	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.005	0.0	0.179	0.159	0.0	0.003	0.0	0.011	0.948	0.0	0.0	0.0	0.009	0.0	0.021	0.0	0.042	0.016	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr18	44084653	44084850	23694496	23694501	Lung-Ep-Bron	chr18:44084653-44084850	U	0.029	0.022	0.0	0.0	0.013	0.017	0.027	0.014	0.0	0.037	0.05	0.0	0.333	0.041	0.024	0.057	0.066	0.203	0.01	0.092	0.173	0.96	0.02	0.0	0.037	0.084	0.057	0.091	0.078	0.051	0.0	0.02	0.087	0.0	0.221	0.0
chr18	55321793	55321988	23789821	23789827	Gastric-Ep	chr18:55321793-55321988	U	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.065	0.0	0.985	0.007	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0
chr18	56002609	56002897	23797462	23797472	Pancreas-Beta	chr18:56002609-56002897	U	0.0	0.0	0.0	0.0	0.002	0.0	0.011	0.006	0.0	0.0	0.003	0.035	0.032	0.0	0.002	0.0	0.022	0.011	0.031	0.0	0.0	0.0	0.008	0.0	0.0	0.009	0.054	0.906	0.009	0.0	0.0	0.0	0.0	0.0	0.013	0.0
chr18	71680258	71680349	23919269	23919274	Ovary-Ep	chr18:71680258-71680349	U	0.0	0.115	0.013	0.092	0.102	0.033	0.007	0.0	0.0	0.054	0.015	0.053	0.254	0.213	0.108	0.008	0.0	0.072	0.005	0.033	0.092	0.01	0.009	0.0	0.897	0.06	0.0	0.0	0.0	0.016	0.0	0.026	0.021	0.009	0.019	0.016
chr18	73395621	73395761	23939595	23939603	Breast-Luminal-Ep	chr18:73395621-73395761	U	0.0	0.0	0.0	0.0	0.006	0.0	0.008	0.117	0.854	0.0	0.004	0.036	0.148	0.0	0.0	0.049	0.0	0.081	0.003	0.04	0.0	0.036	0.014	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.039	0.0
chr18	74710213	74710376	23958698	23958713	Oligodend	chr18:74710213-74710376	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0
chr18	74710903	74711314	23958731	23958743	Oligodend	chr18:74710903-74711314	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.009
chr18	74713115	74713578	23958776	23958793	Oligodend	chr18:74713115-74713578	U	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.052	0.0	0.002	0.003	0.0	0.005	0.002	0.003	0.0	0.0	0.036	0.864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.008	0.0
chr18	74717914	74718427	23958881	23958897	Oligodend	chr18:74717914-74718427	U	0.011	0.0	0.0	0.0	0.036	0.008	0.0	0.0	0.0	0.0	0.009	0.0	0.069	0.0	0.0	0.001	0.004	0.017	0.0	0.0	0.0	0.0	0.059	0.975	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0
chr18	74721791	74721931	23958989	23959001	Oligodend	chr18:74721791-74721931	U	0.0	0.0	0.016	0.0	0.003	0.0	0.002	0.0	0.0	0.0	0.013	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr18	74722899	74723649	23959012	23959026	Oligodend	chr18:74722899-74723649	U	0.01	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.015	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.045	0.961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.054	0.0
chr18	77391680	77392005	24004396	24004404	Blood-NK	chr18:77391680-77392005	U	0.0	0.0	0.016	0.0	0.017	0.905	0.072	0.0	0.0	0.004	0.003	0.0	0.163	0.0	0.005	0.0	0.0	0.034	0.0	0.004	0.0	0.0	0.005	0.0	0.0	0.0	0.009	0.0	0.0	0.0	NA	0.0	0.0	0.0	0.06	0.0
chr18	77688135	77688699	24013284	24013293	Thyroid-Ep	chr18:77688135-77688699	U	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.873
chr19	877313	877800	24045683	24045703	Epid-Kerat	chr19:877313-877800	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.0	0.75	0.014	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.006	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr19	1648937	1648991	24078326	24078332	Blood-B	chr19:1648937-1648991	U	0.0	0.008	1.0	0.0	0.036	0.0	0.0	0.0	0.0	0.0	0.027	0.0	0.035	0.0	0.0	0.003	0.0	0.0	0.112	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.075
chr19	2230349	2230508	24099623	24099637	Epid-Kerat	chr19:2230349-2230508	U	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.833	0.0	0.0	0.0	0.051	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr19	2797235	2797660	24117799	24117816	Heart-Cardio	chr19:2797235-2797660	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.014	0.0	0.001	0.0	0.949	0.0	0.0	0.0	0.0	0.0	0.005	0.052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0
chr19	2845990	2846770	24119391	24119405	Skeletal-Musc	chr19:2845990-2846770	U	0.013	0.004	0.0	0.0	0.004	0.0	0.001	0.0	0.035	0.0	0.029	0.02	0.11	0.0	0.0	0.0	0.018	0.0	0.051	0.0	0.0	0.0	0.013	0.006	0.029	0.0	0.008	0.0	0.0	0.006	0.0	0.023	0.667	0.0	0.007	0.0
chr19	3012448	3012865	24123466	24123479	Heart-Fibro	chr19:3012448-3012865	U	0.008	0.005	0.007	0.0	0.002	0.0	0.007	0.0	0.0	0.0	0.009	0.0	0.131	0.0	0.0	0.0	0.042	0.693	0.018	0.0	0.005	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.022	0.0	0.048	0.0
chr19	3442501	3442686	24135916	24135923	Skeletal-Musc	chr19:3442501-3442686	U	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.084	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.035	0.0	0.0	0.0	0.0	0.085	0.015	0.0	0.0	0.0	0.644	0.0	0.0	0.0
chr19	3965028	3965381	24152545	24152562	Heart-Cardio	chr19:3965028-3965381	U	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.046	0.0	0.0	0.001	0.949	0.005	0.0	0.002	0.055	0.0	0.021	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.009	0.0	0.004	0.0
chr19	4111120	4111727	24157806	24157822	Lung-Ep-Alveo	chr19:4111120-4111727	U	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.839	0.013	0.002	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr19	4614761	4614945	24171739	24171745	Pancreas-Beta	chr19:4614761-4614945	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.151	0.0	0.0	0.0	0.0	0.032	0.067	0.0	0.0	0.0	0.01	0.056	0.011	0.019	0.015	0.944	0.078	0.0	0.0	0.0	0.0	0.0	0.009	0.0
chr19	4944196	4944585	24180396	24180420	Breast-Basal-Ep	chr19:4944196-4944585	U	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.791	0.01	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.014	0.003	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
