chr	start	end	startCpG	endCpG	target	name	direction	Adipocytes	Bladder-Ep	Blood-B	Blood-Granul	Blood-Mono+Macro	Blood-NK	Blood-T	Bone-Osteob	Breast-Basal-Ep	Breast-Luminal-Ep	Colon-Ep	Colon-Fibro	Dermal-Fibro	Endothel	Epid-Kerat	Eryth-prog	Fallopian-Ep	Gallbladder	Gastric-Ep	Head-Neck-Ep	Heart-Cardio	Heart-Fibro	Kidney-Ep	Liver-Hep	Lung-Ep-Alveo	Lung-Ep-Bron	Neuron	Oligodend	Ovary-Ep	Pancreas-Acinar	Pancreas-Alpha	Pancreas-Beta	Pancreas-Delta	Pancreas-Duct	Megakaryocytes	Prostate-Ep	Skeletal-Musc	Small-Int-Ep	Smooth-Musc	Thyroid-Ep
chr16	68211003	68211313	22530537	22530547	Blood-T	chr16:68211003-68211313	U	0.0	0.006	0.257	0.0	0.066	0.155	0.934	0.054	0.0	0.0	0.0	0.221	0.0	0.041	0.0	0.029	0.0	0.0	0.002	0.024	0.007	0.008	0.01	0.0	0.212	0.019	0.015	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.006	0.032	0.005	0.007	0.0
chr16	71728101	71728190	22582019	22582024	Blood-B	chr16:71728101-71728190	U	0.0	0.0	0.958	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.165	0.0	0.008	0.0	0.089	0.0	0.0	0.0	0.002	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0
chr16	71810384	71811169	22583097	22583113	Gastric-Ep	chr16:71810384-71811169	U	0.003	0.0	0.0	0.008	0.001	0.0	0.001	0.0	0.0	0.005	0.0	0.0	0.0	0.001	0.0	0.035	0.0	0.0	0.966	0.002	0.007	0.004	0.0	0.0	0.003	0.0	0.001	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.002	0.0
chr16	72906060	72906209	22594405	22594412	Heart-Fibro	chr16:72906060-72906209	U	0.009	0.0	0.0	0.0	0.002	0.0	0.003	0.031	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.082	0.0	0.0	0.005	0.0	0.007	0.748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0
chr16	72924571	72924632	22594716	22594721	Pancreas-Duct	chr16:72924571-72924632	U	0.0	0.025	0.0	0.0	0.008	0.0	0.001	0.0	0.017	0.236	0.006	0.0	0.0	0.001	0.0	0.082	0.0	0.235	0.008	0.007	0.0	0.012	0.113	0.003	0.018	0.006	0.01	0.021	0.039	0.005	0.0	0.01	0.162	0.966	0.0	0.2	0.0	0.004	0.0	0.0
chr16	72949097	72949363	22595135	22595144	Fallopian-Ep	chr16:72949097-72949363	U	0.007	0.005	0.0	0.0	0.006	0.029	0.029	0.0	0.0	0.0	0.0	0.057	0.156	0.021	0.0	0.128	0.803	0.0	0.004	0.0	0.0	0.007	0.006	0.0	0.0	0.0	0.008	0.0	0.037	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.012	0.0	0.018	0.0
chr16	74625377	74625634	22615493	22615502	Kidney-Ep	chr16:74625377-74625634	U	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.004	0.026	0.01	0.0	0.079	0.005	0.002	0.0	0.01	0.704	0.0	0.0	0.0	0.008	0.006	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0
chr16	75095359	75095463	22622407	22622415	Oligodend	chr16:75095359-75095463	U	0.089	0.0	0.042	0.0	0.008	0.0	0.0	0.0	0.017	0.023	0.0	0.101	0.0	0.002	0.045	0.021	0.0	0.0	0.0	0.067	0.0	0.011	0.0	0.0	0.0	0.0	0.053	0.954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0
chr16	79140255	79140386	22665157	22665163	Heart-Fibro	chr16:79140255-79140386	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.118	0.0	0.0	0.004	0.003	0.04	0.883	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.151	0.0	0.058	0.0
chr16	81149797	81149865	22686016	22686023	Dermal-Fibro	chr16:81149797-81149865	U	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.009	0.009	0.0	0.032	0.684	0.046	0.0	0.082	0.0	0.0	0.0	0.004	0.0	0.008	0.0	0.0	0.0	0.0	0.009	0.008	0.0	0.013	0.0	0.0	0.021	0.008	0.0	0.0	0.2	0.0	0.028	0.0
chr16	81356757	81356977	22689202	22689210	Breast-Basal-Ep	chr16:81356757-81356977	U	0.0	0.0	0.0	0.121	0.0	0.0	0.033	0.0	0.924	0.03	0.0	0.0	0.0	0.001	0.0	0.022	0.0	0.0	0.0	0.004	0.0	0.008	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0
chr16	81377255	81377772	22689436	22689451	Epid-Kerat	chr16:81377255-81377772	U	0.113	0.0	0.0	0.023	0.001	0.0	0.0	0.0	0.014	0.0	0.004	0.006	0.0	0.038	0.886	0.034	0.0	0.0	0.001	0.009	0.0	0.0	0.0	0.0	0.003	0.0	0.03	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.02	0.007	0.0	0.007	0.0
chr16	85197025	85197199	22745489	22745498	Pancreas-Duct	chr16:85197025-85197199	U	0.235	0.0	0.0	0.0	0.006	0.009	0.017	0.067	0.007	0.007	0.003	0.1	0.0	0.112	0.0	0.12	0.0	0.195	0.004	0.015	0.0	0.006	0.035	0.0	0.004	0.005	0.002	0.027	0.056	0.067	0.028	0.0	0.0	0.948	0.0	0.028	0.023	0.004	0.031	0.0
chr16	85512534	85512808	22753593	22753602	Pancreas-Delta	chr16:85512534-85512808	U	0.0	0.0	0.0	0.0	0.002	0.0	0.003	0.0	0.0	0.0	0.003	0.165	0.0	0.03	0.0	0.09	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.007	0.014	0.114	0.202	0.972	0.008	0.1	0.0	0.0	0.0	0.0	0.008
chr16	86522799	86522963	22774535	22774544	Skeletal-Musc	chr16:86522799-86522963	U	0.0	0.0	0.0	0.0	0.004	0.0	0.001	0.0	0.0	0.0	0.012	0.0	0.024	0.0	0.0	0.073	0.0	0.0	0.006	0.0	0.008	0.009	0.0	0.0	0.0	0.011	0.0	0.003	0.013	0.005	0.025	0.023	0.0	0.0	0.143	0.0	0.606	0.003	0.004	0.0
chr16	87179522	87179615	22786362	22786367	Endothel	chr16:87179522-87179615	U	0.44	0.017	0.021	0.014	0.086	0.045	0.002	0.0	0.011	0.0	0.037	0.127	0.0	0.716	0.0	0.223	0.0	0.0	0.0	0.011	0.0	0.0	0.02	0.007	0.0	0.021	0.021	0.0	0.045	0.035	0.026	0.0	0.0	0.012	0.0	0.01	0.158	0.066	0.024	0.0
chr16	87427376	87427516	22791545	22791552	Thyroid-Ep	chr16:87427376-87427516	U	0.0	0.02	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.115	0.0	0.0	0.0	0.002	0.0	0.015	0.015	0.0	0.0	0.0	0.005	0.006	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.006	0.0	0.0	0.042	1.0
chr16	87701324	87701777	22798518	22798538	Blood-B	chr16:87701324-87701777	U	0.0	0.0	0.951	0.0	0.01	0.0	0.005	0.0	0.003	0.0	0.002	0.068	0.0	0.015	0.0	0.013	0.0	0.0	0.002	0.003	0.009	0.0	0.0	0.002	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0
chr16	88408770	88409156	22817423	22817430	Smooth-Musc	chr16:88408770-88409156	U	0.227	0.057	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.143	0.667	0.225	0.0	0.409	0.0	0.0	0.027	0.186	0.038	0.208	0.0	0.143	0.105	0.0	0.0	0.227	0.143	0.294	0.143	0.0	0.0	0.091	0.0	0.0	0.0	0.067	0.727	0.0
chr16	89374800	89375030	22849769	22849775	Colon-Fibro	chr16:89374800-89375030	U	0.195	0.037	0.896	0.0	0.033	0.01	0.001	0.228	0.0	0.0	0.0	0.627	0.182	0.057	0.0	0.036	0.008	0.054	0.0	0.008	0.0	0.014	0.212	0.032	0.0	0.0	0.141	0.022	0.006	0.0	0.187	0.22	0.069	0.023	0.0	0.013	0.124	0.0	0.022	0.299
chr16	89703560	89703701	22859630	22859637	Ovary-Ep	chr16:89703560-89703701	U	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.134	0.0	0.003	0.0	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.802	0.014	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr17	735692	735953	22886159	22886173	Epid-Kerat	chr17:735692-735953	U	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.784	0.042	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0
chr17	799154	799386	22887808	22887813	Skeletal-Musc	chr17:799154-799386	U	0.273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.091	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	NA	0.0	0.429	0.0	0.0	0.0
chr17	1321365	1321794	22903332	22903344	Megakaryocytes	chr17:1321365-1321794	U	0.0	0.003	0.003	0.0	0.002	0.0	0.001	0.014	0.0	0.0	0.004	0.015	0.0	0.002	0.0	0.134	0.005	0.0	0.008	0.002	0.004	0.013	0.004	0.002	0.003	0.008	0.0	0.0	0.004	0.008	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.003	0.0	0.0
chr17	1506275	1506483	22908223	22908232	Heart-Cardio	chr17:1506275-1506483	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.018	0.0	0.0	0.0	0.0	0.871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr17	1620498	1620616	22911258	22911266	Breast-Luminal-Ep	chr17:1620498-1620616	U	0.023	0.024	0.0	0.0	0.007	0.009	0.006	0.0	0.033	0.868	0.008	0.0	0.0	0.004	0.0	0.2	0.0	0.0	0.005	0.004	0.0	0.0	0.128	0.009	0.04	0.052	0.062	0.008	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.123	0.03	0.0	0.022	0.0
chr17	1801890	1802045	22916368	22916373	Liver-Hep	chr17:1801890-1802045	U	0.0	0.0	0.0	0.0	0.003	0.0	0.002	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.094	0.0	0.0	0.003	0.003	0.0	0.014	0.0	0.951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr17	1945642	1945972	22919585	22919596	Breast-Luminal-Ep	chr17:1945642-1945972	U	0.006	0.0	0.0	0.0	0.0	0.0	0.007	0.02	0.043	0.818	0.0	0.0	0.0	0.002	0.026	0.199	0.0	0.0	0.002	0.005	0.0	0.019	0.0	0.0	0.005	0.006	0.0	0.0	0.0	0.01	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0
chr17	3000390	3001520	22942758	22942778	Breast-Luminal-Ep	chr17:3000390-3001520	U	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.159	0.957	0.022	0.0	0.2	0.017	0.053	0.263	0.0	0.0	0.011	0.082	0.154	0.064	0.187	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.027	0.043	0.056	0.0	0.0	0.011	0.0	0.0	0.038	0.0
chr17	3768512	3768650	22954617	22954624	Heart-Fibro	chr17:3768512-3768650	U	0.0	0.0	0.0	0.008	0.0	0.031	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.116	0.0	0.0	0.0	0.0	0.0	0.721	0.004	0.0	0.0	0.016	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0
chr17	6248828	6249029	22998603	22998609	Dermal-Fibro	chr17:6248828-6249029	U	0.106	0.0	0.0	0.018	0.003	0.0	0.014	0.128	0.009	0.0	0.005	0.016	0.675	0.023	0.031	0.168	0.027	0.0	0.016	0.003	0.008	0.095	0.0	0.01	0.0	0.0	0.003	0.0	0.044	0.088	0.0	0.0	0.0	0.022	0.0	0.014	0.141	0.0	0.07	0.0
chr17	8306101	8306236	23040073	23040078	Lung-Ep-Bron	chr17:8306101-8306236	U	0.0	0.012	0.0	0.0	0.0	0.0	0.007	0.045	0.0	0.0	0.006	0.0	0.083	0.0	0.0	0.223	0.0	0.0	0.011	0.051	0.0	0.025	0.052	0.007	0.045	0.896	0.0	0.0	0.0	0.01	0.029	0.014	0.02	0.0	0.0	0.054	0.283	0.0	0.011	0.0
chr17	8311246	8311401	23040175	23040182	Endothel	chr17:8311246-8311401	U	0.349	0.008	0.0	0.0	0.034	0.0	0.0	0.083	0.011	0.0	0.056	0.18	0.0	0.778	0.0	0.101	0.014	0.043	0.0	0.015	0.0	0.052	0.0	0.028	0.008	0.027	0.042	0.019	0.13	0.07	0.0	0.0	0.0	0.011	0.0	0.0	0.065	0.009	0.025	0.0
chr17	8476948	8477120	23043192	23043205	Neuron	chr17:8476948-8477120	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.005	0.0	0.0	0.0	0.003	0.0	0.0	0.003	0.0	0.0	0.0	0.571	0.011	0.0	0.0	0.02	0.008	0.0	0.0	0.0	0.0	0.011	0.0	0.005	0.0
chr17	9219722	9219851	23054502	23054509	Small-Int-Ep	chr17:9219722-9219851	U	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.04	0.0	0.0	0.015	0.0	0.0	0.004	0.069	0.12	0.013	0.087	0.01	0.038	0.016	0.038	0.045	0.016	0.0	0.008	0.069	0.0	0.0	0.008	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.971	0.04	0.0
chr17	9562262	9562401	23059849	23059862	Blood-NK	chr17:9562262-9562401	U	0.027	0.0	0.007	0.0	0.008	0.709	0.02	0.031	0.0	0.0	0.004	0.015	0.0	0.003	0.0	0.062	0.0	0.0	0.005	0.002	0.008	0.0	0.0	0.008	0.005	0.008	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.011
chr17	10631477	10632012	23074364	23074385	Epid-Kerat	chr17:10631477-10632012	U	0.0	0.0	0.003	0.003	0.0	0.0	0.0	0.009	0.0	0.004	0.0	0.0	0.0	0.002	0.825	0.069	0.0	0.025	0.0	0.008	0.003	0.0	0.0	0.0	0.002	0.003	0.002	0.0	0.0	0.003	0.012	0.0	0.0	0.003	0.0	0.0	0.024	0.0	0.003	0.0
chr17	10907246	10907557	23077873	23077880	Heart-Fibro	chr17:10907246-10907557	U	0.062	0.0	0.0	0.0	0.003	0.0	0.006	0.059	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.194	0.0	0.048	0.0	0.003	0.021	0.884	0.0	0.006	0.0	0.0	0.031	0.011	0.0	0.01	0.012	0.013	0.0	0.0	0.0	0.0	0.1	0.0	0.122	0.0
chr17	12998827	12999309	23099452	23099463	Fallopian-Ep	chr17:12998827-12999309	U	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.009	0.0	0.012	0.942	0.0	0.0	0.002	0.0	0.006	0.007	0.0	0.0	0.0	0.0	0.005	0.012	0.0	0.0	0.009	0.052	0.0	0.0	0.0	0.021	0.0	0.0	0.0
chr17	20775440	20775609	23206327	23206344	Bone-Osteob	chr17:20775440-20775609	U	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.828	0.0	0.006	0.0	0.0	0.0	0.01	0.0	0.077	0.0	0.0	0.0	0.002	0.005	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.008	0.02	0.025	0.008	0.0	0.0	0.013	0.0	0.015	0.0
chr17	22530282	22530549	23233155	23233161	Megakaryocytes	chr17:22530282-22530549	U	0.035	0.0	0.012	0.015	0.022	0.0	0.007	0.0	0.0	0.009	0.012	0.01	0.0	0.012	0.0	0.206	0.008	0.024	0.026	0.017	0.0	0.119	0.012	0.039	0.01	0.012	0.007	0.0	0.02	0.083	0.068	0.048	0.079	0.007	0.636	0.0	0.0	0.01	0.095	0.0
chr17	22530832	22531030	23233163	23233168	Megakaryocytes	chr17:22530832-22531030	U	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.143	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.118	0.0	0.0	0.0	0.0	0.0	0.053	0.0	0.057	0.0	0.0	0.023	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.074	0.0
chr17	27600566	27600631	23313146	23313151	Bone-Osteob	chr17:27600566-27600631	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.914	0.008	0.0	0.0	0.0	0.111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.201	0.0	0.006	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0
chr17	28199440	28199615	23319057	23319064	Thyroid-Ep	chr17:28199440-28199615	U	0.0	0.049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.093	0.0	0.0	0.0	0.008	0.0	0.007	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.977
chr17	35116715	35117027	23404144	23404158	Pancreas-Beta	chr17:35116715-35117027	U	0.0	0.0	0.0	0.0	0.003	0.0	0.006	0.0	0.0	0.0	0.0	0.018	0.0	0.001	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.004	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr17	36585065	36585965	23422961	23422966	Fallopian-Ep	chr17:36585065-36585965	U	NA	0.0	NA	0.0	0.0	NA	0.0	0.0	NA	NA	0.0	0.0	NA	0.0	0.0	0.0	NA	NA	0.0	0.0	NA	0.0	0.1	0.0	NA	0.0	0.0	0.0	NA	0.0	0.0	0.0	NA	0.0	NA	0.0	0.0	0.0	0.0	0.0
chr17	39550596	39550795	23469999	23470004	Blood-B	chr17:39550596-39550795	U	0.033	0.025	0.964	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.018	0.184	0.0	0.016	0.0	0.046	0.0	0.0	0.028	0.03	0.0	0.0	0.0	0.0	0.038	0.011	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.01	0.033	0.0
chr17	41970438	41971011	23505050	23505061	Oligodend	chr17:41970438-41971011	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.001	0.0	0.031	0.0	0.0	0.0	0.002	0.0	0.006	0.012	0.003	0.004	0.006	0.052	0.886	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0
chr17	42845730	42845807	23521674	23521681	Bone-Osteob	chr17:42845730-42845807	U	0.039	0.03	0.079	0.0	0.025	0.0	0.009	0.975	0.0	0.0	0.0	0.108	0.0	0.012	0.0	0.044	0.0	0.0	0.007	0.012	0.0	0.032	0.0	0.003	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.013	0.0
chr17	43330042	43330106	23532084	23532090	Ovary-Ep	chr17:43330042-43330106	U	0.0	0.0	0.006	0.009	0.006	0.0	0.004	0.0	0.0	0.0	0.0	0.011	0.0	0.04	0.0	0.106	0.333	0.0	0.005	0.002	0.008	0.0	0.004	0.008	0.0	0.0	0.011	0.039	0.92	0.007	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.005	0.011	0.0
chr17	43645548	43645692	23537114	23537119	Adipocytes	chr17:43645548-43645692	U	0.576	0.067	0.012	0.017	0.0	0.016	0.007	0.03	0.353	0.196	0.046	0.139	0.056	0.052	0.13	0.161	0.058	0.0	0.03	0.1	0.049	0.016	0.048	0.006	0.128	0.181	0.114	0.076	0.232	0.023	0.013	0.0	0.0	0.028	0.0	0.037	0.114	0.009	0.095	0.208
chr17	45099846	45099906	23564181	23564187	Neuron	chr17:45099846-45099906	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.665	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr17	47212085	47212204	23595312	23595318	Heart-Cardio	chr17:47212085-47212204	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.003	0.002	0.977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr17	47915085	47915391	23605280	23605286	Breast-Basal-Ep	chr17:47915085-47915391	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.697	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.0	0.0	0.021	0.073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.015	0.0
chr17	49365294	49365566	23627627	23627634	Breast-Luminal-Ep	chr17:49365294-49365566	U	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.107	0.75	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.003	0.005	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.019	0.012
chr17	49615598	49616098	23631604	23631609	Adipocytes	chr17:49615598-49616098	U	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	NA	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0	0.0	0.0	0.111	0.0
chr17	51195114	51195642	23657211	23657218	Pancreas-Delta	chr17:51195114-51195642	U	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.037	0.051	0.017	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.383	0.0	0.0	0.032	0.019	0.068	0.472	0.959	0.0	0.0	0.0	0.0	0.009	0.031	0.0
chr17	55254250	55254480	23682086	23682093	Lung-Ep-Bron	chr17:55254250-55254480	U	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.148	0.0	0.0	0.008	0.024	0.006	0.008	0.0	0.0	0.06	0.905	0.0	0.0	0.015	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.013	0.0
chr17	57950211	57950303	23709580	23709586	Lung-Ep-Bron	chr17:57950211-57950303	U	0.009	0.0	0.0	0.0	0.053	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.044	0.0	0.0	0.006	0.045	0.018	0.0	0.0	0.0	0.124	0.86	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.014	0.0	0.007	0.0
chr17	59108176	59108458	23723936	23723947	Lung-Ep-Alveo	chr17:59108176-59108458	U	0.0	0.007	0.012	0.0	0.015	0.0	0.001	0.0	0.0	0.011	0.004	0.0	0.0	0.006	0.0	0.01	0.0	0.0	0.005	0.0	0.0	0.01	0.003	0.0	0.732	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr17	60481943	60482071	23741831	23741838	Oligodend	chr17:60481943-60482071	U	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.021	0.021	0.065	0.0	0.121	0.019	0.004	0.018	0.034	0.0	0.0	0.0	0.006	0.0	0.006	0.003	0.004	0.005	0.011	0.029	0.943	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.006	0.067	0.0	0.0	0.008
chr17	60907324	60907884	23746680	23746685	Pancreas-Delta	chr17:60907324-60907884	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0	0.0	0.0	0.0	NA	0.087	NA	0.5	0.0	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	1.0	0.0	NA	0.0	NA	0.0	0.0	0.0
chr17	62140188	62140461	23760558	23760573	Gallbladder	chr17:62140188-62140461	U	0.009	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.026	0.006	0.0	0.008	0.019	0.007	0.0	0.044	0.0	0.98	0.0	0.011	0.018	0.014	0.004	0.0	0.013	0.004	0.004	0.004	0.0	0.0	0.006	0.012	0.023	0.0	0.0	0.0	0.052	0.0	0.0	0.0
chr17	62140506	62140635	23760574	23760588	Gallbladder	chr17:62140506-62140635	U	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.014	0.0	0.004	0.012	0.026	0.003	0.0	0.053	0.0	1.0	0.0	0.002	0.0	0.006	0.006	0.004	0.0	0.0	0.003	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0
chr17	63709825	63710328	23779905	23779913	Pancreas-Acinar	chr17:63709825-63710328	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.002	0.0	0.0	0.003	0.0	0.0	0.007	0.0	0.0	0.0	0.979	0.0	0.011	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0
chr17	66278804	66278950	23811858	23811865	Lung-Ep-Bron	chr17:66278804-66278950	U	0.0	0.005	0.0	0.008	0.006	0.009	0.001	0.0	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.131	0.0	0.0	0.002	0.016	0.006	0.008	0.006	0.003	0.088	0.884	0.002	0.0	0.008	0.005	0.009	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.01
chr17	66575838	66576255	23815472	23815479	Lung-Ep-Bron	chr17:66575838-66576255	U	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.05	0.824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
