chr	start	end	startCpG	endCpG	target	name	direction	Adipocytes	Bladder-Ep	Blood-B	Blood-Granul	Blood-Mono+Macro	Blood-NK	Blood-T	Breast-Basal-Ep	Breast-Luminal-Ep	Colon-Ep	Endothel	Epid-Kerat	Eryth-prog	Fallopian-Ep	Gastric-Ep	Head-Neck-Ep	Heart-Cardio	Heart-Fibro	Kidney-Ep	Liver-Hep	Lung-Ep-Alveo	Lung-Ep-Bron	Neuron	Oligodend	Ovary-Ep	Pancreas-Acinar	Pancreas-Alpha	Pancreas-Beta	Pancreas-Delta	Pancreas-Duct	Megakaryocytes	Prostate-Ep	Skeletal-Musc	Small-Int-Ep	Smooth-Musc	Thyroid-Ep
chr15	35085547	35085735	20380725	20380732	Heart-Cardio	chr15:35085547-35085735	U	0.0	0.0	0.007	0.0	0.003	0.0	0.008	0.0	0.0	0.005	0.002	0.0	0.16	0.011	0.008	0.005	0.978	0.014	0.0	0.035	0.0	0.0	0.0	0.0	0.0	0.039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0
chr15	35320312	35320434	20383100	20383109	Epid-Kerat	chr15:35320312-35320434	U	0.042	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.854	0.168	0.0	0.005	0.04	0.0	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.011	0.045	0.0
chr15	36262769	36263172	20389562	20389568	Pancreas-Duct	chr15:36262769-36263172	U	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.007	0.0	0.278	0.2	0.0	0.01	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.222	0.028	0.0	0.043	0.5	0.926	0.0	0.0	0.0	0.0	0.026	0.0
chr15	36621859	36622108	20391616	20391621	Pancreas-Alpha	chr15:36621859-36622108	U	0.0	0.0	0.0	0.0	0.017	0.0	0.019	0.0	0.0	0.0	0.021	0.0	0.273	0.0	0.122	0.007	0.179	0.116	0.0	0.015	0.0	0.0	0.0	0.0	0.029	0.323	0.956	0.0	0.038	0.0	0.167	0.021	0.0	0.0	0.088	0.0
chr15	36939679	36940242	20394055	20394068	Liver-Hep	chr15:36939679-36940242	U	0.0	0.0	0.0	0.0	0.01	0.0	0.001	0.0	0.0	0.004	0.003	0.0	0.036	0.0	0.002	0.0	0.0	0.009	0.0	0.865	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr15	36963835	36964979	20394229	20394235	Pancreas-Delta	chr15:36963835-36964979	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr15	37250729	37251489	20396490	20396496	Pancreas-Beta	chr15:37250729-37251489	U	0.0	0.0	0.0	0.0	0.02	0.0	0.016	0.0	0.0	0.0	0.019	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr15	38017168	38017344	20401726	20401731	Ovary-Ep	chr15:38017168-38017344	U	0.0	0.024	0.0	0.017	0.011	0.02	0.034	0.0	0.0	0.01	0.015	0.0	0.339	0.255	0.0	0.02	0.016	0.194	0.008	0.009	0.0	0.018	0.0	0.0	0.939	0.05	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.258	0.0
chr15	38493152	38493607	20404837	20404842	Gastric-Ep	chr15:38493152-38493607	U	NA	0.0	0.0	NA	0.0	0.0	0.0	NA	NA	0.0	0.0	NA	NA	NA	1.0	0.0	NA	NA	0.0	NA	NA	0.0	0.0	NA	NA	0.0	0.0	NA	NA	0.0	NA	0.0	NA	0.0	0.0	0.0
chr15	38653177	38653304	20406082	20406091	Kidney-Ep	chr15:38653177-38653304	U	0.012	0.007	0.0	0.0	0.008	0.0	0.0	0.011	0.016	0.0	0.008	0.0	0.2	0.0	0.0	0.011	0.0	0.0	0.586	0.0	0.0	0.092	0.004	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.119	0.0	0.021	0.0
chr15	38945624	38945753	20408340	20408345	Blood-T	chr15:38945624-38945753	U	0.0	0.022	0.021	0.0	0.063	0.419	0.931	0.0	0.0	0.0	0.005	0.1	0.059	0.0	0.0	0.0	0.0	0.0	0.0	0.062	0.0	0.0	0.0	0.091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.065	0.0
chr15	39110657	39111060	20409579	20409588	Oligodend	chr15:39110657-39111060	U	0.0	0.0	0.0	0.0	0.008	0.0	0.004	0.0	0.0	0.0	0.004	0.0	0.164	0.0	0.007	0.02	0.008	0.008	0.095	0.008	0.013	0.0	0.165	0.953	0.0	0.025	0.0	0.0	0.013	0.0	0.0	0.0	0.013	0.0	0.006	0.009
chr15	40303305	40303773	20418466	20418476	Breast-Basal-Ep	chr15:40303305-40303773	U	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.784	0.034	0.0	0.0	0.0	0.08	0.036	0.0	0.004	0.0	0.007	0.0	0.0	0.0	0.0	0.19	0.013	0.017	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.004	0.004	0.0
chr15	40537864	40538221	20421487	20421494	Lung-Ep-Bron	chr15:40537864-40538221	U	0.087	0.07	0.038	0.0	0.009	0.0	0.019	0.0	0.0	0.0	0.006	0.0	0.042	0.0	0.0	0.059	0.0	0.107	0.0	0.019	0.138	0.683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.118	0.056	0.0	0.0	0.0
chr15	40671511	40671607	20424284	20424289	Thyroid-Ep	chr15:40671511-40671607	U	0.0	0.024	0.0	0.0	0.008	0.0	0.003	0.0	0.0	0.0	0.007	0.0	0.051	0.043	0.004	0.008	0.0	0.012	0.006	0.0	0.085	0.0	0.005	0.0	0.06	0.074	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.906
chr15	40674143	40674362	20424319	20424328	Liver-Hep	chr15:40674143-40674362	U	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.056	0.0	0.0	0.0	0.0	0.0	0.0	0.917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0
chr15	40678519	40679199	20424427	20424436	Thyroid-Ep	chr15:40678519-40679199	U	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	1.0
chr15	40851522	40852006	20427342	20427347	Eryth-prog	chr15:40851522-40852006	U	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0
chr15	40959187	40959313	20428993	20429002	Liver-Hep	chr15:40959187-40959313	U	0.0	0.0	0.0	0.008	0.0	0.0	0.002	0.0	0.0	0.004	0.002	0.0	0.016	0.0	0.0	0.0	0.0	0.01	0.0	0.816	0.0	0.0	0.067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr15	40993737	40994330	20429703	20429719	Colon-Ep	chr15:40993737-40994330	U	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.799	0.0	0.0	0.01	0.0	0.055	0.003	0.0	0.0	0.0	0.012	0.0	0.005	0.0	0.0	0.0	0.02	0.0	0.008	0.0	0.0	0.0	0.062	0.0	0.034	0.004	0.0
chr15	41067708	41068463	20431036	20431047	Breast-Luminal-Ep	chr15:41067708-41068463	U	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.027	0.838	0.0	0.001	0.0	0.046	0.0	0.028	0.009	0.0	0.0	0.0	0.159	0.053	0.037	0.003	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0
chr15	41215757	41215904	20433708	20433714	Skeletal-Musc	chr15:41215757-41215904	U	0.239	0.01	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.242	0.0	0.178	0.0	0.0	0.009	0.018	0.098	0.0	0.005	0.0	0.0	0.011	0.0	0.0	0.01	0.0	0.0	0.014	0.012	0.0	0.0	0.667	0.0	0.023	0.0
chr15	41274883	41275365	20435141	20435156	Endothel	chr15:41274883-41275365	U	0.377	0.005	0.0	0.0	0.024	0.0	0.002	0.264	0.0	0.0	0.749	0.0	0.034	0.0	0.008	0.011	0.019	0.149	0.013	0.028	0.0	0.0	0.006	0.0	0.005	0.005	0.0	0.0	0.007	0.005	0.0	0.017	0.105	0.0	0.099	0.0
chr15	41363111	41363492	20436076	20436084	Thyroid-Ep	chr15:41363111-41363492	U	0.0	0.019	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48
chr15	41549503	41550185	20439074	20439086	Liver-Hep	chr15:41549503-41550185	U	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.033	0.0	0.009	0.0	0.0	0.0	0.003	0.981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0
chr15	42027356	42027926	20447511	20447525	Lung-Ep-Alveo	chr15:42027356-42027926	U	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.024	0.006	0.0	0.001	0.0	0.03	0.0	0.001	0.004	0.004	0.0	0.0	0.002	0.965	0.059	0.0	0.0	0.043	0.004	0.217	0.014	0.009	0.013	0.0	0.0	0.0	0.0	0.0	0.0
chr15	42045333	42045534	20447691	20447697	Gastric-Ep	chr15:42045333-42045534	U	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.033	0.212	0.0	0.006	0.0	0.154	0.0	0.952	0.016	0.0	0.0	0.0	0.0	0.179	0.075	0.0	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr15	42129252	42129616	20448900	20448910	Lung-Ep-Alveo	chr15:42129252-42129616	U	0.0	0.071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.09	0.0	0.0	0.059	0.0	0.0	0.0	0.0	0.921	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.005	0.012	0.195
chr15	42149853	42150275	20449369	20449374	Gastric-Ep	chr15:42149853-42150275	U	0.0	0.067	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111	0.0	0.0	0.143	0.2
chr15	42161903	42162040	20449623	20449628	Head-Neck-Ep	chr15:42161903-42162040	U	0.083	0.04	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.909	0.182	0.148	0.0	0.981	0.0	0.074	0.057	0.009	0.038	0.703	0.013	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.409	0.029	0.0	0.0	0.08
chr15	42193921	42194212	20450342	20450351	Pancreas-Delta	chr15:42193921-42194212	U	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.035	0.004	0.001	0.0	0.119	0.0	0.015	0.002	0.06	0.014	0.086	0.0	0.215	0.013	0.008	0.0	0.0	0.172	0.381	0.67	0.933	0.028	0.0	0.113	0.011	0.0	0.026	0.067
chr15	42211291	42211586	20450579	20450595	Pancreas-Acinar	chr15:42211291-42211586	U	0.01	0.0	0.0	0.0	0.002	0.0	0.0	0.006	0.0	0.0	0.023	0.0	0.09	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.934	0.0	0.0	0.0	0.038	0.0	0.0	0.0	0.0	0.004	0.0
chr15	42652008	42652187	20455745	20455754	Skeletal-Musc	chr15:42652008-42652187	U	0.134	0.0	0.0	0.361	0.048	0.022	0.0	0.009	0.009	0.0	0.017	0.0	0.157	0.0	0.0	0.002	0.183	0.0	0.0	0.004	0.0	0.0	0.103	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0	0.671	0.0	0.024	0.0
chr15	42719816	42720432	20456561	20456567	Heart-Fibro	chr15:42719816-42720432	U	0.059	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.09	0.0	0.051	0.0	0.0	0.004	0.081	0.79	0.006	0.0	0.011	0.026	0.294	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.023	0.484	0.0	0.176	0.0
chr15	42940421	42940613	20459307	20459315	Liver-Hep	chr15:42940421-42940613	U	0.0	0.0	0.0	0.009	0.005	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.116	0.0	0.003	0.0	0.0	0.0	0.0	0.93	0.007	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0
chr15	42969410	42969564	20459583	20459589	Oligodend	chr15:42969410-42969564	U	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.002	0.032	0.207	0.0	0.014	0.056	0.01	0.0	0.0	0.022	0.07	0.04	0.045	0.848	0.071	0.065	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.008	0.007	0.0
chr15	43079249	43079532	20460873	20460878	Prostate-Ep	chr15:43079249-43079532	U	0.111	0.37	0.0	0.0	0.011	0.0	0.0	0.0	0.417	0.0	0.009	0.0	0.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.727	0.0	0.0	0.067	0.0
chr15	43095572	43096041	20461062	20461068	Colon-Ep	chr15:43095572-43096041	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.863	0.0	0.024	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.013	0.0
chr15	43388602	43388802	20464143	20464150	Head-Neck-Ep	chr15:43388602-43388802	U	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.01	0.0	0.0	0.053	0.0	0.008	0.01	0.0	0.759	0.0	0.0	0.0	0.0	0.0	0.079	0.0	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.016	0.0
chr15	43566080	43566251	20466314	20466319	Skeletal-Musc	chr15:43566080-43566251	U	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.027	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.069	0.0
chr15	43589375	43589552	20466673	20466680	Head-Neck-Ep	chr15:43589375-43589552	U	0.0	0.0	0.006	0.0	0.005	0.01	0.019	0.0	0.0	0.0	0.001	0.0	0.148	0.0	0.01	0.914	0.0	0.023	0.003	0.0	0.0	0.221	0.009	0.048	0.0	0.0	0.016	0.021	0.035	0.0	0.0	0.09	0.0	0.0	0.017	0.01
chr15	43779819	43780117	20468753	20468758	Thyroid-Ep	chr15:43779819-43780117	U	0.0	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.212	0.0	0.0	0.011	0.0	0.038	0.0	0.0	0.0	0.0	0.086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0	0.0	0.0	0.025	0.862
chr15	44166456	44166646	20474301	20474309	Heart-Cardio	chr15:44166456-44166646	U	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.905	0.0	0.0	0.0	0.0	0.0	0.046	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr15	44171204	44172030	20474363	20474380	Heart-Cardio	chr15:44171204-44172030	U	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.898	0.0	0.0	0.0	0.0	0.0	0.006	0.012	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0
chr15	44197814	44198149	20474628	20474638	Head-Neck-Ep	chr15:44197814-44198149	U	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.019	0.0	0.003	0.0	0.043	0.0	0.005	0.853	0.0	0.008	0.0	0.0	0.0	0.101	0.017	0.059	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0
chr15	44435983	44436054	20476513	20476519	Skeletal-Musc	chr15:44435983-44436054	U	0.0	0.012	0.037	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.007	0.038	0.146	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.628	0.0	0.018	0.0
chr15	44515098	44515213	20477337	20477343	Lung-Ep-Alveo	chr15:44515098-44515213	U	0.053	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.0	0.011	0.0	0.121	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.768	0.117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.013	0.0
chr15	44886044	44886157	20482063	20482068	Blood-B	chr15:44886044-44886157	U	0.095	0.029	0.862	0.011	0.011	0.0	0.047	0.0	0.0	0.0	0.039	0.0	0.056	0.0	0.0	0.036	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0
chr15	45068518	45068594	20483776	20483783	Oligodend	chr15:45068518-45068594	U	0.011	0.0	0.0	0.0	0.003	0.0	0.0	0.02	0.027	0.0	0.004	0.0	0.065	0.0	0.003	0.0	0.0	0.008	0.0	0.005	0.0	0.0	0.087	0.848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0
chr15	45176745	45177856	20484748	20484754	Smooth-Musc	chr15:45176745-45177856	U	NA	NA	NA	NA	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	NA	0.0
chr15	45313227	45313510	20485905	20485914	Gastric-Ep	chr15:45313227-45313510	U	0.0	0.005	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.091	0.0	0.497	0.037	0.0	0.011	0.0	0.024	0.0	0.005	0.0	0.0	0.0	0.004	0.0	0.0	0.011	0.0	0.0	0.005	0.0	0.004	0.004	0.0
chr15	45375901	45376049	20486610	20486618	Bladder-Ep	chr15:45375901-45376049	U	0.0	0.818	0.0	0.0	0.011	0.0	0.004	0.0	0.018	0.0	0.0	0.133	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.204	0.0	0.0	0.016	0.0
chr15	45419386	45420116	20487400	20487406	Smooth-Musc	chr15:45419386-45420116	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr15	45622883	45623239	20490060	20490065	Heart-Fibro	chr15:45622883-45623239	U	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.25	0.6	0.0	0.016	0.036	0.824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0
chr15	45663054	45664197	20490467	20490480	Pancreas-Acinar	chr15:45663054-45664197	U	0.015	0.0	0.005	0.007	0.002	0.0	0.004	0.0	0.0	0.0	0.005	0.0	0.161	0.0	0.0	0.0	0.0	0.043	0.029	0.007	0.005	0.0	0.002	0.0	0.0	0.971	0.0	0.0	0.0	0.043	0.0	0.0	0.008	0.0	0.016	0.0
chr15	45709691	45710062	20491125	20491131	Eryth-prog	chr15:45709691-45710062	U	0.0	0.0	0.0	0.015	0.023	0.0	0.003	0.0	0.0	0.0	0.003	0.0	1.0	0.0	0.004	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0	0.667	0.011	0.049	0.0	0.011	0.0
chr15	45892930	45894305	20493316	20493323	Heart-Fibro	chr15:45892930-45894305	U	0.154	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.049	0.0	0.032	0.0	0.0	0.0	0.026	0.904	0.0	0.015	0.0	0.0	0.065	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.2	0.019	0.074	0.0	0.2	0.0
chr15	48089025	48090161	20507252	20507259	Smooth-Musc	chr15:48089025-48090161	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr15	48518739	48518922	20510012	20510019	Breast-Luminal-Ep	chr15:48518739-48518922	U	0.0	0.007	0.008	0.0	0.008	0.04	0.01	0.071	0.781	0.008	0.005	0.0	0.223	0.106	0.009	0.034	0.0	0.067	0.048	0.035	0.0	0.016	0.0	0.0	0.056	0.019	0.0	0.03	0.0	0.0	0.0	0.301	0.014	0.0	0.071	0.0
chr15	48688697	48688937	20511526	20511531	Megakaryocytes	chr15:48688697-48688937	U	0.0	0.0	0.0	0.0	0.0	0.0	0.044	0.0	0.0	0.0	0.0	0.0	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
chr15	48923180	48923329	20513279	20513284	Prostate-Ep	chr15:48923180-48923329	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.194	0.0	0.039	0.5	0.406	0.0	0.0	0.044	0.044	0.183	0.0	0.0	0.0	0.0	0.057	0.333	0.0	0.0	0.0	0.0	0.056	0.015	0.0	0.626	0.0	0.0	0.159	0.0
chr15	49183985	49184348	20515207	20515229	Kidney-Ep	chr15:49183985-49184348	U	0.029	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.007	0.0	0.054	0.0	0.0	0.006	0.0	0.009	0.465	0.0	0.0	0.011	0.003	0.004	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.003	0.005
chr15	49254046	49254722	20515724	20515733	Breast-Basal-Ep	chr15:49254046-49254722	U	0.012	0.0	0.0	0.0	0.004	0.0	0.0	0.819	0.043	0.005	0.014	0.0	0.227	0.0	0.007	0.0	0.016	0.126	0.0	0.0	0.008	0.065	0.047	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.129	0.0
chr15	49298259	49299039	20516198	20516212	Fallopian-Ep	chr15:49298259-49299039	U	0.0	0.138	0.0	0.0	0.0	0.0	0.0	0.007	0.008	0.0	0.001	0.0	0.06	0.909	0.002	0.006	0.0	0.006	0.053	0.0	0.015	0.0	0.0	0.0	0.148	0.0	0.0	0.0	0.0	0.005	0.0	0.058	0.0	0.0	0.004	0.007
chr15	50266301	50266405	20522126	20522133	Blood-Granul	chr15:50266301-50266405	U	0.014	0.0	0.0	0.984	0.167	0.0	0.004	0.0	0.0	0.01	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.014	0.011	0.013	0.0	0.0	0.0	0.0	0.28	0.0	0.0	0.0
chr15	50520990	50521531	20523987	20523994	Breast-Luminal-Ep	chr15:50520990-50521531	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.833	0.0	0.0	0.0	0.167	0.0	0.074	0.032	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.333	0.5	0.0	0.059	0.0
chr15	50736822	50737207	20526474	20526481	Blood-B	chr15:50736822-50737207	U	0.0	0.0	0.982	0.0	0.032	0.032	0.01	0.0	0.0	0.0	0.026	0.053	0.0	0.0	0.0	0.007	0.0	0.0	0.129	0.0	0.0	0.0	0.005	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr15	50945080	50945477	20528690	20528697	Epid-Kerat	chr15:50945080-50945477	U	0.026	0.05	0.0	0.0	0.0	0.0	0.0	0.027	0.0	0.0	0.01	0.913	0.034	0.0	0.016	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.012	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0
chr15	50959447	50959641	20528879	20528884	Epid-Kerat	chr15:50959447-50959641	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.019	0.083	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr15	51082844	51083031	20530691	20530696	Colon-Ep	chr15:51082844-51083031	U	0.0	0.0	0.0	0.0	0.0	0.111	0.008	0.0	0.0	0.941	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.162	0.025	0.0
chr15	52390924	52391211	20543323	20543333	Small-Int-Ep	chr15:52390924-52391211	U	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.003	0.001	0.0	0.142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.753	0.0	0.0
chr15	52394089	52394248	20543398	20543403	Kidney-Ep	chr15:52394089-52394248	U	0.129	0.015	0.15	0.0	0.089	0.054	0.017	0.0	0.0	0.005	0.009	0.037	0.303	0.0	0.007	0.0	0.0	0.017	0.673	0.0	0.0	0.0	0.007	0.0	0.0	0.032	0.011	0.278	0.031	0.0	0.0	0.009	0.039	0.0	0.028	0.0
chr15	52531305	52531368	20545232	20545238	Epid-Kerat	chr15:52531305-52531368	U	0.009	0.0	0.0	0.0	0.052	0.0	0.0	0.0	0.0	0.0	0.0	0.972	0.111	0.0	0.0	0.107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0
